credit_id,customer_id,credit_state,reserved_date,consumed_date,id_request
C1089-43035,1089,consumed,2025-03-14,2025-04-08,REQ00020
C1089-43036,1089,consumed,2025-09-26,2025-09-29,REQ00020
C1090-59089,1090,consumed,2025-05-25,2025-06-04,REQ00362
C1090-59090,1090,consumed,2024-06-04,2024-06-17,REQ00362
C1090-59091,1090,consumed,2024-02-08,2024-02-16,REQ00462
C1090-59092,1090,consumed,2025-03-30,2025-04-23,REQ00434
C1090-59093,1090,consumed,2024-05-17,2024-05-26,REQ00434
C1090-59094,1090,consumed,2024-02-10,2024-02-27,REQ00450
C1090-59095,1090,consumed,2024-10-22,2024-11-16,REQ00278
C1090-59096,1090,consumed,2024-08-22,2024-09-19,REQ00434
C1090-59097,1090,consumed,2024-12-16,2024-12-24,REQ00362
C1090-59098,1090,consumed,2025-07-06,2025-07-08,REQ00362
C1090-59099,1090,consumed,2024-08-15,2024-09-04,REQ00450
C1090-59100,1090,consumed,2025-06-17,2025-06-28,REQ00362
C1090-59101,1090,consumed,2025-03-28,2025-04-18,REQ00278
C1091-74440,1091,available,,,
C1091-74441,1091,available,,,
C1091-74442,1091,available,,,
C1091-74443,1091,available,,,
C1091-74444,1091,available,,,
C1091-74445,1091,available,,,
C1091-74446,1091,available,,,
C1091-74447,1091,available,,,
C1091-74448,1091,available,,,
C1092-35226,1092,available,,,
C1092-35227,1092,available,,,
C1092-35228,1092,available,,,
C1092-35229,1092,available,,,
C1092-35230,1092,consumed,2024-02-23,2024-03-15,REQ00137
C1092-35231,1092,consumed,2024-07-28,2024-08-02,REQ00056
C1092-35232,1092,consumed,2024-06-26,2024-07-15,REQ00261
C1092-35233,1092,consumed,2024-07-28,2024-08-05,REQ00261
C1092-35234,1092,consumed,2024-03-21,2024-04-04,REQ00301
C1093-50824,1093,available,,,
C1093-50825,1093,available,,,
C1093-50826,1093,available,,,
C1093-50827,1093,available,,,
C1093-50828,1093,available,,,
C1093-50829,1093,available,,,
C1093-50830,1093,available,,,
C1093-50831,1093,reserved,2024-06-17,,REQ00455
C1093-50832,1093,reserved,2024-07-21,,REQ00218
C1093-50833,1093,reserved,2025-03-10,,REQ00218
C1093-50834,1093,reserved,2025-09-12,,REQ00218
C1093-50835,1093,reserved,2024-11-06,,REQ00318
C1093-50836,1093,reserved,2025-08-13,,REQ00325
C1093-50837,1093,reserved,2025-10-12,,REQ00218
C1093-50838,1093,reserved,2024-10-05,,REQ00325
C1093-50839,1093,reserved,2024-03-22,,REQ00318
C1093-50840,1093,reserved,2025-02-11,,REQ00325
C1093-50841,1093,reserved,2024-06-20,,REQ00325
C1093-50842,1093,reserved,2025-03-27,,REQ00325
C1093-50843,1093,consumed,2025-06-01,2025-06-21,REQ00455
C1093-50844,1093,consumed,2025-03-19,2025-04-13,REQ00218
C1093-50845,1093,consumed,2025-05-08,2025-05-09,REQ00325
C1093-50846,1093,consumed,2025-03-13,2025-04-10,REQ00015
C1093-50847,1093,consumed,2024-11-03,2024-11-23,REQ00349
C1093-50848,1093,consumed,2024-06-05,2024-06-23,REQ00455
C1093-50849,1093,consumed,2024-06-28,2024-07-07,REQ00325
C1093-50850,1093,consumed,2025-04-19,2025-04-29,REQ00325
C1093-50851,1093,consumed,2024-10-17,2024-10-30,REQ00349
C1093-50852,1093,consumed,2025-09-12,2025-09-28,REQ00015
C1093-50853,1093,consumed,2024-12-07,2024-12-12,REQ00455
C1093-50854,1093,consumed,2025-04-25,2025-05-02,REQ00218
C1093-50855,1093,consumed,2024-07-13,2024-07-14,REQ00015
C1093-50856,1093,consumed,2025-05-27,2025-06-20,REQ00455
C1093-50857,1093,consumed,2025-01-18,2025-02-03,REQ00325
C1094-61727,1094,available,,,
C1094-61728,1094,available,,,
C1094-61729,1094,available,,,
C1094-61730,1094,consumed,2025-01-17,2025-01-30,REQ00314
C1094-61731,1094,consumed,2024-11-11,2024-12-02,REQ00478
C1094-61732,1094,consumed,2024-03-13,2024-03-27,REQ00072
C1094-61733,1094,consumed,2024-05-07,2024-05-20,REQ00478
C1094-61734,1094,consumed,2024-06-15,2024-06-22,REQ00314
C1094-61735,1094,consumed,2024-09-18,2024-10-13,REQ00289
C1094-61736,1094,consumed,2025-06-05,2025-06-28,REQ00314
C1094-61737,1094,consumed,2025-01-12,2025-02-04,REQ00072
C1094-61738,1094,consumed,2025-01-29,2025-02-28,REQ00314
C1094-61739,1094,consumed,2024-09-09,2024-09-17,REQ00314
C1094-61740,1094,consumed,2024-02-05,2024-03-06,REQ00289
C1094-61741,1094,consumed,2024-01-29,2024-02-21,REQ00265
C1094-61742,1094,consumed,2024-09-24,2024-10-14,REQ00314
C1094-61743,1094,consumed,2024-05-30,2024-06-08,REQ00265
C1094-61744,1094,consumed,2025-09-08,2025-09-27,REQ00265
C1094-61745,1094,consumed,2024-01-13,2024-01-17,REQ00072
C1094-61746,1094,consumed,2025-01-28,2025-02-10,REQ00478
C1094-61747,1094,consumed,2024-03-23,2024-04-09,REQ00265
C1094-61748,1094,consumed,2025-03-09,2025-03-15,REQ00314
C1094-61749,1094,consumed,2024-09-15,2024-10-08,REQ00289
C1094-61750,1094,consumed,2025-05-27,2025-06-14,REQ00314
C1094-61751,1094,consumed,2025-08-23,2025-09-02,REQ00314
C1094-61752,1094,consumed,2024-04-01,2024-04-05,REQ00478
C1094-61753,1094,consumed,2024-12-18,2025-01-14,REQ00265
C1094-61754,1094,consumed,2024-10-02,2024-10-26,REQ00265
C1094-61755,1094,consumed,2025-02-11,2025-03-06,REQ00289
C1094-61756,1094,consumed,2024-01-07,2024-01-13,REQ00314
C1094-61757,1094,consumed,2024-01-02,2024-01-06,REQ00072
C1095-78807,1095,consumed,2025-03-02,2025-03-23,REQ00412
C1095-78808,1095,consumed,2025-03-17,2025-03-23,REQ00203
C1095-78809,1095,consumed,2025-01-18,2025-01-24,REQ00203
C1095-78810,1095,consumed,2024-07-21,2024-08-06,REQ00203
C1095-78811,1095,consumed,2025-05-29,2025-06-02,REQ00412
C1095-78812,1095,consumed,2025-08-03,2025-08-30,REQ00203
C1095-78813,1095,consumed,2024-07-09,2024-07-16,REQ00203
C1095-78814,1095,consumed,2024-07-06,2024-08-01,REQ00203
C1095-78815,1095,consumed,2024-09-22,2024-10-21,REQ00412
C1095-78816,1095,consumed,2025-03-27,2025-04-17,REQ00203
C1095-78817,1095,consumed,2024-06-19,2024-06-22,REQ00412
C1095-78818,1095,consumed,2024-03-28,2024-04-10,REQ00203
C1095-78819,1095,consumed,2024-10-10,2024-10-13,REQ00412
C1095-78820,1095,consumed,2024-01-31,2024-02-19,REQ00203
C1095-78821,1095,consumed,2025-05-04,2025-05-20,REQ00203
C1095-78822,1095,consumed,2024-01-10,2024-01-12,REQ00412
C1095-78823,1095,consumed,2024-01-08,2024-01-30,REQ00203
C1095-78824,1095,consumed,2024-04-09,2024-04-16,REQ00203
C1095-78825,1095,consumed,2025-01-19,2025-02-08,REQ00412
C1095-78826,1095,consumed,2025-05-12,2025-05-28,REQ00412
C1095-78827,1095,consumed,2025-09-10,2025-09-24,REQ00412
C1095-78828,1095,consumed,2025-01-14,2025-02-05,REQ00412
C1095-78829,1095,consumed,2024-11-18,2024-12-15,REQ00203
C1095-78830,1095,consumed,2025-01-04,2025-01-26,REQ00412
C1095-78831,1095,consumed,2025-01-22,2025-02-11,REQ00203
C1095-78832,1095,consumed,2024-12-30,2025-01-27,REQ00412
C1095-78833,1095,consumed,2024-04-12,2024-04-13,REQ00412
C1095-78834,1095,consumed,2025-02-15,2025-03-11,REQ00203
C1095-78835,1095,consumed,2024-01-27,2024-02-16,REQ00203
C1095-78836,1095,consumed,2025-06-27,2025-07-06,REQ00203
C1095-78837,1095,consumed,2025-01-12,2025-01-27,REQ00412
C1096-64149,1096,available,,,
C1096-64150,1096,available,,,
C1096-64151,1096,available,,,
C1096-64152,1096,available,,,
C1096-64153,1096,available,,,
C1096-64154,1096,available,,,
C1096-64155,1096,available,,,
C1096-64156,1096,available,,,
C1096-64157,1096,available,,,
C1096-64158,1096,available,,,
C1096-64159,1096,available,,,
C1096-64160,1096,available,,,
C1096-64161,1096,available,,,
C1096-64162,1096,available,,,
C1096-64163,1096,available,,,
C1096-64164,1096,available,,,
C1096-64165,1096,available,,,
C1096-64166,1096,available,,,
C1096-64167,1096,available,,,
C1096-64168,1096,available,,,
C1096-64169,1096,available,,,
C1096-64170,1096,available,,,
C1096-64171,1096,available,,,
C1096-64172,1096,available,,,
C1096-64173,1096,available,,,
C1096-64174,1096,available,,,
C1096-64175,1096,available,,,
C1096-64176,1096,available,,,
C1096-64177,1096,available,,,
C1096-64178,1096,available,,,
C1096-64179,1096,available,,,
C1096-64180,1096,available,,,
C1096-64181,1096,available,,,
C1096-64182,1096,available,,,
C1096-64183,1096,available,,,
C1096-64184,1096,available,,,
C1096-64185,1096,available,,,
C1097-10410,1097,available,,,
C1097-10411,1097,available,,,
C1097-10412,1097,available,,,
C1097-10413,1097,available,,,
C1097-10414,1097,available,,,
C1097-10415,1097,available,,,
C1097-10416,1097,available,,,
C1097-10417,1097,consumed,2024-11-25,2024-11-26,REQ00376
C1097-10418,1097,consumed,2025-01-03,2025-01-31,REQ00135
C1097-10419,1097,consumed,2024-11-29,2024-12-21,REQ00219
C1097-10420,1097,consumed,2024-08-27,2024-09-16,REQ00219
C1097-10421,1097,consumed,2025-02-13,2025-03-09,REQ00313
C1097-10422,1097,consumed,2024-03-24,2024-04-05,REQ00219
C1097-10423,1097,consumed,2025-05-02,2025-05-24,REQ00472
C1097-10424,1097,consumed,2024-04-12,2024-05-06,REQ00219
C1097-10425,1097,consumed,2024-10-27,2024-11-16,REQ00185
C1097-10426,1097,consumed,2024-05-26,2024-06-23,REQ00313
C1098-14160,1098,available,,,
C1098-14161,1098,available,,,
C1098-14162,1098,available,,,
C1098-14163,1098,available,,,
C1098-14164,1098,available,,,
C1098-14165,1098,available,,,
C1098-14166,1098,available,,,
C1098-14167,1098,reserved,2024-05-10,,REQ00308
C1098-14168,1098,reserved,2024-03-30,,REQ00200
C1098-14169,1098,reserved,2025-07-15,,REQ00308
C1098-14170,1098,reserved,2024-06-21,,REQ00308
C1098-14171,1098,reserved,2024-04-28,,REQ00308
C1098-14172,1098,reserved,2025-07-07,,REQ00071
C1098-14173,1098,reserved,2024-09-06,,REQ00071
C1098-14174,1098,reserved,2024-06-23,,REQ00005
C1098-14175,1098,reserved,2024-04-18,,REQ00308
C1098-14176,1098,reserved,2024-01-30,,REQ00071
C1098-14177,1098,reserved,2024-11-30,,REQ00308
C1098-14178,1098,reserved,2024-10-14,,REQ00071
C1098-14179,1098,reserved,2024-09-20,,REQ00308
C1098-14180,1098,consumed,2024-05-06,2024-05-28,REQ00071
C1098-14181,1098,consumed,2025-07-01,2025-07-22,REQ00308
C1098-14182,1098,consumed,2024-04-02,2024-04-28,REQ00200
C1098-14183,1098,consumed,2024-08-17,2024-09-16,REQ00464
C1098-14184,1098,consumed,2025-09-07,2025-09-10,REQ00200
C1098-14185,1098,consumed,2025-01-21,2025-02-20,REQ00308
C1098-14186,1098,consumed,2025-07-29,2025-08-26,REQ00308
C1098-14187,1098,consumed,2024-08-26,2024-09-03,REQ00200
C1098-14188,1098,consumed,2024-04-28,2024-05-08,REQ00005
C1098-14189,1098,consumed,2024-04-24,2024-04-27,REQ00200
C1098-14190,1098,consumed,2025-08-29,2025-09-28,REQ00071
C1098-14191,1098,consumed,2024-04-28,2024-05-17,REQ00200
C1098-14192,1098,consumed,2024-05-10,2024-06-07,REQ00200
C1098-14193,1098,consumed,2025-01-24,2025-02-12,REQ00005
C1098-14194,1098,consumed,2024-11-14,2024-11-16,REQ00464
C1098-14195,1098,consumed,2025-07-02,2025-07-09,REQ00308
C1098-14196,1098,consumed,2025-03-09,2025-03-20,REQ00200
C1099-78124,1099,available,,,
C1099-78125,1099,consumed,2025-09-08,2025-09-27,REQ00181
C1099-78126,1099,consumed,2024-04-19,2024-05-02,REQ00181
C1099-78127,1099,consumed,2025-07-05,2025-08-02,REQ00238
C1099-78128,1099,consumed,2024-11-19,2024-11-24,REQ00238
C1099-78129,1099,consumed,2024-08-12,2024-08-28,REQ00375
C1099-78130,1099,consumed,2025-04-11,2025-04-16,REQ00375
C1099-78131,1099,consumed,2024-10-17,2024-10-22,REQ00375
C1099-78132,1099,consumed,2024-02-05,2024-02-25,REQ00238
C1099-78133,1099,consumed,2024-11-12,2024-11-29,REQ00375
C1099-78134,1099,consumed,2024-05-06,2024-05-15,REQ00375
C1099-78135,1099,consumed,2025-08-10,2025-08-26,REQ00375
C1099-78136,1099,consumed,2024-08-08,2024-08-24,REQ00238
C1100-17708,1100,consumed,2024-12-07,2024-12-12,REQ00080
C1100-17709,1100,consumed,2024-08-18,2024-09-10,REQ00049
C1100-17710,1100,consumed,2024-07-02,2024-07-30,REQ00492
C1100-17711,1100,consumed,2025-02-05,2025-02-15,REQ00080
C1100-17712,1100,consumed,2024-01-23,2024-02-10,REQ00492
C1100-17713,1100,consumed,2024-12-11,2024-12-25,REQ00492
C1100-17714,1100,consumed,2024-12-22,2025-01-16,REQ00492
C1100-17715,1100,consumed,2025-02-04,2025-02-07,REQ00088
C1100-17716,1100,consumed,2024-10-16,2024-11-08,REQ00080
C1100-17717,1100,consumed,2025-07-15,2025-07-28,REQ00049
C1100-17718,1100,consumed,2024-05-14,2024-05-25,REQ00049
C1100-17719,1100,consumed,2024-11-07,2024-11-22,REQ00080
C1100-17720,1100,consumed,2025-08-14,2025-08-19,REQ00492
C1100-17721,1100,consumed,2025-05-09,2025-05-19,REQ00080
C1100-17722,1100,consumed,2024-08-02,2024-08-09,REQ00080
C1100-17723,1100,consumed,2024-01-10,2024-01-22,REQ00049
C1100-17724,1100,consumed,2024-05-31,2024-06-13,REQ00492
C1100-17725,1100,consumed,2024-06-21,2024-07-21,REQ00049
C1100-17726,1100,consumed,2024-04-08,2024-04-20,REQ00492
C1100-17727,1100,consumed,2024-07-02,2024-07-04,REQ00049
C1100-17728,1100,consumed,2025-06-11,2025-07-02,REQ00088
C1100-17729,1100,consumed,2025-08-30,2025-09-13,REQ00080
C1100-17730,1100,consumed,2025-02-17,2025-02-25,REQ00049
C1100-17731,1100,consumed,2024-05-01,2024-05-09,REQ00492
C1100-17732,1100,consumed,2025-05-15,2025-05-25,REQ00080
C1100-17733,1100,consumed,2025-01-19,2025-02-13,REQ00049
C1100-17734,1100,consumed,2025-04-19,2025-05-17,REQ00492
C1100-17735,1100,consumed,2024-10-08,2024-10-29,REQ00492
C1100-17736,1100,consumed,2025-01-11,2025-01-12,REQ00049
C1101-20831,1101,available,,,
C1101-20832,1101,available,,,
C1101-20833,1101,available,,,
C1101-20834,1101,available,,,
C1101-20835,1101,available,,,
C1101-20836,1101,available,,,
C1101-20837,1101,available,,,
C1101-20838,1101,available,,,
C1101-20839,1101,available,,,
C1101-20840,1101,available,,,
C1101-20841,1101,available,,,
C1101-20842,1101,available,,,
C1102-74122,1102,available,,,
C1102-74123,1102,available,,,
C1102-74124,1102,available,,,
C1102-74125,1102,available,,,
C1102-74126,1102,available,,,
C1102-74127,1102,consumed,2025-06-05,2025-06-13,REQ00163
C1102-74128,1102,consumed,2025-08-23,2025-09-11,REQ00381
C1102-74129,1102,consumed,2025-05-06,2025-05-15,REQ00381
C1102-74130,1102,consumed,2024-04-06,2024-05-02,REQ00381
C1102-74131,1102,consumed,2024-07-04,2024-07-17,REQ00248
C1102-74132,1102,consumed,2025-03-20,2025-03-30,REQ00381
C1102-74133,1102,consumed,2024-05-08,2024-05-12,REQ00248
C1103-80452,1103,available,,,
C1103-80453,1103,available,,,
C1103-80454,1103,reserved,2024-07-08,,REQ00394
C1103-80455,1103,reserved,2024-01-21,,REQ00394
C1103-80456,1103,reserved,2025-07-23,,REQ00394
C1103-80457,1103,consumed,2024-03-06,2024-03-23,REQ00394
C1103-80458,1103,consumed,2024-07-31,2024-08-22,REQ00394
C1103-80459,1103,consumed,2024-07-04,2024-08-01,REQ00394
C1103-80460,1103,consumed,2024-01-06,2024-01-24,REQ00394
C1104-26127,1104,available,,,
C1104-26128,1104,available,,,
C1104-26129,1104,consumed,2024-02-10,2024-02-15,REQ00144
C1104-26130,1104,consumed,2024-06-14,2024-06-17,REQ00256
C1104-26131,1104,consumed,2024-02-05,2024-02-08,REQ00065
C1104-26132,1104,consumed,2025-06-02,2025-06-12,REQ00259
C1104-26133,1104,consumed,2025-07-11,2025-07-17,REQ00299
C1104-26134,1104,consumed,2024-01-01,2024-01-09,REQ00256
C1104-26135,1104,consumed,2024-02-17,2024-03-05,REQ00256
C1104-26136,1104,consumed,2025-06-30,2025-07-15,REQ00128
C1104-26137,1104,consumed,2025-08-13,2025-08-29,REQ00259
C1104-26138,1104,consumed,2025-06-19,2025-07-19,REQ00259
C1104-26139,1104,consumed,2025-09-12,2025-09-30,REQ00144
C1104-26140,1104,consumed,2024-04-11,2024-05-03,REQ00055
C1104-26141,1104,consumed,2024-08-30,2024-09-01,REQ00144
C1104-26142,1104,consumed,2024-05-25,2024-06-04,REQ00144
C1104-26143,1104,consumed,2024-05-17,2024-06-06,REQ00144
C1104-26144,1104,consumed,2025-08-28,2025-09-09,REQ00256
C1104-26145,1104,consumed,2024-05-11,2024-06-04,REQ00299
C1104-26146,1104,consumed,2024-03-17,2024-04-04,REQ00256
C1104-26147,1104,consumed,2024-09-23,2024-10-06,REQ00128
C1104-26148,1104,consumed,2025-02-13,2025-02-28,REQ00065
C1104-26149,1104,consumed,2024-09-17,2024-10-09,REQ00299
C1104-26150,1104,consumed,2024-05-26,2024-06-13,REQ00144
C1104-26151,1104,consumed,2024-03-13,2024-04-03,REQ00256
C1105-58777,1105,consumed,2025-07-31,2025-08-22,REQ00359
C1105-58778,1105,consumed,2025-06-07,2025-06-27,REQ00079
C1105-58779,1105,consumed,2025-03-05,2025-04-01,REQ00079
C1105-58780,1105,consumed,2024-11-19,2024-12-15,REQ00346
C1105-58781,1105,consumed,2025-01-23,2025-01-24,REQ00359
C1105-58782,1105,consumed,2024-09-10,2024-09-13,REQ00346
C1105-58783,1105,consumed,2024-05-07,2024-05-25,REQ00079
C1105-58784,1105,consumed,2025-07-15,2025-07-29,REQ00079
C1105-58785,1105,consumed,2024-12-03,2024-12-24,REQ00079
C1105-58786,1105,consumed,2025-01-06,2025-02-05,REQ00346
C1105-58787,1105,consumed,2024-10-06,2024-10-11,REQ00079
C1105-58788,1105,consumed,2024-10-07,2024-10-08,REQ00079
C1105-58789,1105,consumed,2025-01-21,2025-01-29,REQ00346
C1105-58790,1105,consumed,2024-04-17,2024-05-13,REQ00079
C1105-58791,1105,consumed,2024-06-28,2024-07-15,REQ00359
C1105-58792,1105,consumed,2024-11-09,2024-11-28,REQ00346
C1105-58793,1105,consumed,2024-04-07,2024-04-24,REQ00346
C1106-82291,1106,available,,,
C1106-82292,1106,available,,,
C1106-82293,1106,available,,,
C1106-82294,1106,available,,,
C1106-82295,1106,available,,,
C1106-82296,1106,available,,,
C1106-82297,1106,available,,,
C1106-82298,1106,available,,,
C1106-82299,1106,available,,,
C1106-82300,1106,available,,,
C1106-82301,1106,available,,,
C1106-82302,1106,available,,,
C1106-82303,1106,available,,,
C1106-82304,1106,available,,,
C1106-82305,1106,available,,,
C1106-82306,1106,available,,,
C1106-82307,1106,available,,,
C1106-82308,1106,available,,,
C1106-82309,1106,available,,,
C1106-82310,1106,available,,,
C1106-82311,1106,available,,,
C1106-82312,1106,available,,,
C1106-82313,1106,available,,,
C1107-89621,1107,available,,,
C1107-89622,1107,available,,,
C1107-89623,1107,available,,,
C1107-89624,1107,available,,,
C1107-89625,1107,available,,,
C1107-89626,1107,available,,,
C1107-89627,1107,available,,,
C1107-89628,1107,available,,,
C1107-89629,1107,available,,,
C1107-89630,1107,consumed,2024-04-11,2024-05-10,REQ00094
C1107-89631,1107,consumed,2024-06-23,2024-07-04,REQ00405
C1107-89632,1107,consumed,2024-07-04,2024-07-16,REQ00410
C1107-89633,1107,consumed,2025-07-18,2025-08-07,REQ00405
C1107-89634,1107,consumed,2025-05-03,2025-05-22,REQ00136
C1107-89635,1107,consumed,2024-09-22,2024-09-23,REQ00410
C1107-89636,1107,consumed,2024-06-08,2024-06-30,REQ00136
C1107-89637,1107,consumed,2024-05-26,2024-06-08,REQ00410
C1107-89638,1107,consumed,2024-09-30,2024-10-02,REQ00384
C1107-89639,1107,consumed,2024-09-12,2024-10-04,REQ00410
C1107-89640,1107,consumed,2025-03-04,2025-03-27,REQ00405
C1107-89641,1107,consumed,2024-07-06,2024-07-21,REQ00384
C1107-89642,1107,consumed,2025-04-24,2025-05-11,REQ00384
C1108-66068,1108,available,,,
C1108-66069,1108,available,,,
C1108-66070,1108,available,,,
C1108-66071,1108,available,,,
C1108-66072,1108,reserved,2025-06-17,,REQ00491
C1108-66073,1108,reserved,2024-08-22,,REQ00288
C1108-66074,1108,reserved,2025-10-12,,REQ00198
C1108-66075,1108,reserved,2024-11-08,,REQ00288
C1108-66076,1108,reserved,2024-11-16,,REQ00198
C1108-66077,1108,reserved,2025-10-11,,REQ00198
C1108-66078,1108,reserved,2024-03-19,,REQ00491
C1108-66079,1108,reserved,2024-09-02,,REQ00198
C1108-66080,1108,consumed,2024-06-18,2024-07-07,REQ00198
C1108-66081,1108,consumed,2024-03-27,2024-04-20,REQ00288
C1108-66082,1108,consumed,2025-07-21,2025-08-20,REQ00288
C1108-66083,1108,consumed,2024-01-11,2024-01-25,REQ00491
C1108-66084,1108,consumed,2025-06-04,2025-07-04,REQ00491
C1108-66085,1108,consumed,2024-05-19,2024-06-04,REQ00288
C1108-66086,1108,consumed,2025-06-11,2025-07-03,REQ00491
C1108-66087,1108,consumed,2025-06-29,2025-07-22,REQ00198
C1108-66088,1108,consumed,2025-02-19,2025-02-20,REQ00491
C1108-66089,1108,consumed,2024-07-13,2024-08-12,REQ00491
C1109-65702,1109,consumed,2025-07-01,2025-07-25,REQ00250
C1109-65703,1109,consumed,2024-09-07,2024-10-01,REQ00036
C1109-65704,1109,consumed,2025-09-13,2025-09-28,REQ00036
C1109-65705,1109,consumed,2025-06-20,2025-07-19,REQ00036
C1109-65706,1109,consumed,2024-06-28,2024-07-01,REQ00250
C1110-77329,1110,consumed,2024-12-27,2024-12-29,REQ00294
C1110-77330,1110,consumed,2025-05-22,2025-06-04,REQ00245
C1110-77331,1110,consumed,2025-01-17,2025-01-21,REQ00294
C1110-77332,1110,consumed,2024-09-12,2024-10-09,REQ00332
C1110-77333,1110,consumed,2024-04-30,2024-05-10,REQ00294
C1110-77334,1110,consumed,2025-05-09,2025-05-19,REQ00294
C1110-77335,1110,consumed,2024-08-06,2024-08-07,REQ00332
C1110-77336,1110,consumed,2025-08-05,2025-08-18,REQ00245
C1110-77337,1110,consumed,2024-11-08,2024-12-08,REQ00332
C1110-77338,1110,consumed,2025-06-11,2025-07-08,REQ00245
C1110-77339,1110,consumed,2025-04-19,2025-05-18,REQ00332
C1110-77340,1110,consumed,2025-05-14,2025-05-16,REQ00294
C1110-77341,1110,consumed,2024-01-07,2024-01-27,REQ00294
C1111-49105,1111,available,,,
C1111-49106,1111,available,,,
C1111-49107,1111,available,,,
C1111-49108,1111,available,,,
C1111-49109,1111,available,,,
C1111-49110,1111,available,,,
C1111-49111,1111,available,,,
C1111-49112,1111,available,,,
C1111-49113,1111,available,,,
C1111-49114,1111,available,,,
C1111-49115,1111,available,,,
C1111-49116,1111,available,,,
C1111-49117,1111,available,,,
C1111-49118,1111,available,,,
C1111-49119,1111,available,,,
C1111-49120,1111,available,,,
C1111-49121,1111,available,,,
C1111-49122,1111,available,,,
C1111-49123,1111,available,,,
C1111-49124,1111,available,,,
C1111-49125,1111,available,,,
C1111-49126,1111,available,,,
C1111-49127,1111,available,,,
C1111-49128,1111,available,,,
C1111-49129,1111,available,,,
C1111-49130,1111,available,,,
C1112-24046,1112,available,,,
C1112-24047,1112,available,,,
C1112-24048,1112,available,,,
C1112-24049,1112,available,,,
C1112-24050,1112,available,,,
C1112-24051,1112,available,,,
C1112-24052,1112,available,,,
C1112-24053,1112,available,,,
C1112-24054,1112,available,,,
C1112-24055,1112,available,,,
C1112-24056,1112,available,,,
C1112-24057,1112,consumed,2024-01-06,2024-01-18,REQ00470
C1112-24058,1112,consumed,2024-07-09,2024-07-22,REQ00328
C1112-24059,1112,consumed,2024-01-10,2024-01-14,REQ00391
C1112-24060,1112,consumed,2025-05-18,2025-05-25,REQ00038
C1112-24061,1112,consumed,2025-06-25,2025-07-12,REQ00141
C1112-24062,1112,consumed,2025-02-24,2025-02-28,REQ00391
C1112-24063,1112,consumed,2024-01-08,2024-01-13,REQ00470
C1112-24064,1112,consumed,2024-09-13,2024-09-21,REQ00391
C1112-24065,1112,consumed,2025-02-08,2025-02-20,REQ00328
C1112-24066,1112,consumed,2025-01-08,2025-01-22,REQ00141
C1112-24067,1112,consumed,2025-07-03,2025-07-29,REQ00328
C1112-24068,1112,consumed,2024-04-21,2024-05-06,REQ00470
C1112-24069,1112,consumed,2025-03-25,2025-03-31,REQ00141
C1112-24070,1112,consumed,2024-12-28,2025-01-21,REQ00391
C1112-24071,1112,consumed,2024-01-06,2024-01-18,REQ00470
C1112-24072,1112,consumed,2024-07-22,2024-07-26,REQ00141
C1113-15276,1113,available,,,
C1113-15277,1113,available,,,
C1113-15278,1113,available,,,
C1113-15279,1113,available,,,
C1113-15280,1113,available,,,
C1113-15281,1113,reserved,2024-05-16,,REQ00438
C1113-15282,1113,reserved,2025-03-07,,REQ00438
C1113-15283,1113,reserved,2024-02-02,,REQ00253
C1113-15284,1113,reserved,2024-07-22,,REQ00438
C1113-15285,1113,reserved,2024-09-29,,REQ00253
C1113-15286,1113,reserved,2025-03-07,,REQ00438
C1113-15287,1113,reserved,2025-07-17,,REQ00438
C1113-15288,1113,reserved,2024-05-10,,REQ00438
C1113-15289,1113,consumed,2025-02-13,2025-03-02,REQ00438
C1113-15290,1113,consumed,2024-05-14,2024-05-18,REQ00253
C1113-15291,1113,consumed,2024-01-22,2024-01-27,REQ00253
C1113-15292,1113,consumed,2024-12-18,2025-01-04,REQ00253
C1113-15293,1113,consumed,2024-08-30,2024-09-01,REQ00438
C1113-15294,1113,consumed,2025-03-15,2025-04-04,REQ00253
C1113-15295,1113,consumed,2025-03-20,2025-04-05,REQ00438
C1113-15296,1113,consumed,2024-10-15,2024-10-31,REQ00253
C1113-15297,1113,consumed,2025-03-15,2025-03-23,REQ00253
C1113-15298,1113,consumed,2025-06-07,2025-06-13,REQ00253
C1114-25075,1114,available,,,
C1114-25076,1114,available,,,
C1114-25077,1114,consumed,2024-09-26,2024-10-19,REQ00031
C1114-25078,1114,consumed,2025-03-15,2025-03-22,REQ00252
C1114-25079,1114,consumed,2024-04-15,2024-05-08,REQ00447
C1114-25080,1114,consumed,2025-05-29,2025-06-18,REQ00031
C1114-25081,1114,consumed,2024-07-12,2024-08-09,REQ00447
C1114-25082,1114,consumed,2024-06-01,2024-06-09,REQ00031
C1114-25083,1114,consumed,2024-05-15,2024-05-28,REQ00031
C1114-25084,1114,consumed,2024-10-07,2024-10-14,REQ00031
C1114-25085,1114,consumed,2025-03-12,2025-03-13,REQ00447
C1114-25086,1114,consumed,2024-07-23,2024-07-26,REQ00031
C1114-25087,1114,consumed,2025-01-24,2025-02-07,REQ00447
C1114-25088,1114,consumed,2024-11-09,2024-12-02,REQ00447
C1114-25089,1114,consumed,2024-08-24,2024-09-01,REQ00252
C1114-25090,1114,consumed,2025-03-12,2025-03-28,REQ00031
C1114-25091,1114,consumed,2025-06-06,2025-06-20,REQ00447
C1114-25092,1114,consumed,2024-02-22,2024-03-03,REQ00031
